年份,排名,财富,排名变化,个人信息,企业信息
2022,36,￥ 950 亿,36,张刚家族先生  41,"信发铝电
行业：电解铝、氧化铝"
2022,36,￥ 950 亿,-7,张志东先生  50,"腾讯
行业：互联网服务"
2022,40,￥ 910 亿,11,刘銮雄家族先生  71,"华人置业
行业：房地产"
2022,41,￥ 885 亿,20,林立先生  59,"立业
行业：投资"
2022,42,￥ 825 亿,4,陈东升家族先生  65,"泰康
行业：保险"
2022,43,￥ 820 亿,-22,蒋仁生家族先生  69,"智飞生物
行业：疫苗"
2022,43,￥ 820 亿,0,郑淑良家族先生  76,"魏桥创业
行业：铝业、纺织"
2022,45,￥ 800 亿,69,赵长鹏先生  45,"币安
行业：虚拟货币交易所"
2022,46,￥ 755 亿,13,李彦宏、马东敏夫妇先生  54、女士  52,"百度
行业：网络信息服务"
2022,47,￥ 750 亿,41,杜双华先生  57,"日照钢铁
行业：钢铁"
2022,47,￥ 750 亿,-26,雷军先生  53,"小米
行业：智能硬件与技术、投资"
2022,47,￥ 750 亿,-36,杨惠妍家族女士  41,"碧桂园
行业：房地产、教育"
2022,50,￥ 735 亿,15,王玉锁、赵宝菊夫妇先生  58、女士  57,"新奥
行业：天然气、能源化工"
2022,50,￥ 735 亿,-4,吴亚军家族女士  58,"龙湖
行业：房地产"
2022,52,￥ 730 亿,-7,党彦宝先生  49,"宝丰
行业：煤化工"
2022,53,￥ 725 亿,1,李振国、李喜燕夫妇先生  54、女士  54,"隆基
行业：硅材料"
2022,54,￥ 710 亿,52,靳保芳家族先生  70,"晶澳科技
行业：光伏"
2022,54,￥ 710 亿,-11,李水荣先生  66,"荣盛控股
行业：化纤"
2022,56,￥ 700 亿,26,梁稳根先生  66,"三一
行业：重型机械"
2022,57,￥ 695 亿,18,邝肖卿女士  93,"新鸿基
行业：房地产"
2022,57,￥ 695 亿,-2,徐浩宇家族先生  50,"扬子江药业
行业：医药"
2022,59,￥ 690 亿,-8,其实家族先生  52,"东方财富
行业：信息服务"
2022,60,￥ 685 亿,-11,裴振华、容建芬夫妇先生  未知、女士  未知,"天华超净
行业：超净产品"
2022,61,￥ 650 亿,32,黄楚龙家族先生  63,"星河
行业：房地产、投资"
2022,61,￥ 650 亿,13,李华先生  56,"卓越
行业：房地产"
2022,63,￥ 640 亿,27,朱保国家族先生  60,"健康元
行业：医药"
2022,64,￥ 615 亿,-13,龚虹嘉、陈春梅夫妇先生  57、女士  57,"海康威视
行业：视频监控产品"
2022,64,￥ 615 亿,91,李泽楷先生  56,"电讯盈科
行业：电信"
2022,64,￥ 615 亿,61,汪俊林先生  60,"郎酒
行业：房地产、白酒"
2022,67,￥ 610 亿,-21,张勇、舒萍夫妇先生  51、女士  52,"海底捞
行业：餐饮"
2022,68,￥ 605 亿,11,刘金成、骆锦红夫妇先生  58、女士  55,"亿纬锂能
行业：锂电池"
2022,69,￥ 595 亿,-6,缪汉根、朱红梅夫妇先生  57、女士  59,"盛虹
行业：印染、化纤、房地产"
2022,70,￥ 590 亿,-1,于泳先生  未知,"鸿商产业
行业：钼矿"
2022,71,￥ 585 亿,20,姚良松先生  58,"欧派家居
行业：橱柜"
2022,71,￥ 585 亿,-16,张聪渊家族先生  74,"华利实业
行业：鞋业"
2022,73,￥ 580 亿,22,陈丽华女士  81,"富华
行业：房地产、紫檀博物馆"
2022,73,￥ 580 亿,10,蒋卫平家族先生  67,"天齐
行业：锂矿"
2022,75,￥ 570 亿,18,郭台铭先生  72,"鸿海
行业：电子制造"
2022,76,￥ 565 亿,23,沈国军家族先生  60,"银泰
行业：零售、房地产、物流"
2022,76,￥ 565 亿,29,王来胜、王雅媛父女先生  58、女士  30,"立讯精密
行业：消费电子"
2022,76,￥ 565 亿,159,邬建树先生  58,"拓普
行业：汽车零部件制造"
2022,79,￥ 560 亿,31,王来春女士  55,"立讯精密
行业：消费电子"
2022,79,￥ 560 亿,217,张和君先生  70,"德业股份
行业：电器零部件制造"
2022,81,￥ 525 亿,62,高纪凡家族先生  57,"天合光能
行业：光伏产品"
2022,82,￥ 520 亿,-2,孙飘扬先生  64,"恒瑞
行业：医药"
2022,83,￥ 510 亿,1,曹仁贤先生  54,"阳光电源
行业：光伏设备"
2022,83,￥ 510 亿,3,李平先生  54,"宁德时代
行业：锂电池"
2022,83,￥ 510 亿,-26,林建华、张虹夫妇先生  60、女士  62,"福斯特
行业：光伏材料"
2022,83,￥ 510 亿,-8,钟慧娟女士  61,"翰森
行业：医药"
2022,87,￥ 500 亿,30,陈天桥、雒芊芊夫妇先生  49、女士  未知,"盛大
行业：投资"
2022,87,￥ 500 亿,31,赖海民先生  56,"鸿荣源
行业：房地产"
2022,87,￥ 500 亿,-29,汪立平家族先生  56,"恒立液压
行业：高压油缸"
2022,87,￥ 500 亿,38,汪滔先生  42,"大疆
行业：无人机"
2022,87,￥ 500 亿,62,许仰天先生  38,"希音
行业：电商"
2022,87,￥ 500 亿,-14,朱孟依家族先生  63,"合生创展
行业：房地产、投资"
2022,93,￥ 495 亿,11,赵燕家族女士  55,"华熙国际
行业：生物医药、房地产"
2022,94,￥ 490 亿,-7,蔡崇信先生  58,"阿里系
行业：电子商务、金融科技"
2022,94,￥ 490 亿,1,杜纪川先生  81,"金士顿科技
行业：半导体"
2022,94,￥ 490 亿,1,孙大卫先生  71,"金士顿科技
行业：半导体"
2022,94,￥ 490 亿,208,严昕女士  39,"苏商
行业：基础设施建设"
2022,98,￥ 480 亿,39,孙寿宽先生  73,"嘉晨
行业：钢铁、耐火材料、煤化工"
2022,99,￥ 460 亿,17,方威先生  49,"方大
行业：碳素、钢铁、煤焦"
2022,99,￥ 460 亿,42,简军女士  59,"爱美客
行业：生物制药"
2022,101,￥ 455 亿,-35,丁世忠先生  52,"安踏
行业：体育用品"
2022,102,￥ 450 亿,-27,李革、赵宁夫妇先生  55、女士  56,"药明康德
行业：医药"
2022,102,￥ 450 亿,73,李天颖家族先生  未知,"新鸿基
行业：房地产"
2022,102,￥ 450 亿,20,鲁伟鼎家族先生  51,"万向
行业：汽车制造业、房地产、农业"
2022,105,￥ 440 亿,5,程雪女士  52,"海天味业
行业：调味品"
2022,105,￥ 440 亿,-38,丁世家先生  58,"安踏
行业：体育用品"
2022,105,￥ 440 亿,-34,李晓明家族先生  64,"恩捷股份
行业：包装盒生产"
2022,105,￥ 440 亿,122,王一鸣家族先生  41,"锦浪科技
行业：光伏逆变器"
2022,109,￥ 435 亿,-3,蔡奎家族先生  61,"龙湖
行业：房地产"
2022,110,￥ 430 亿,-10,阮洪良家族先生  61,"福莱特
行业：玻璃"
2022,110,￥ 430 亿,24,阮立平先生  58,"公牛
行业：插座"
2022,110,￥ 430 亿,24,阮学平先生  50,"公牛
行业：插座"
2022,110,￥ 430 亿,41,孙广信先生  60,"广汇
行业：汽车销售、能源、房地产"
2022,114,￥ 425 亿,121,项光达先生  64,"青山控股
行业：钢铁"
2022,114,￥ 425 亿,46,朱艳家族先生  51,"贝壳
行业：房地产服务"
2022,116,￥ 420 亿,28,赖梅松先生  52,"中通
行业：物流"
2022,116,￥ 420 亿,-53,虞仁荣先生  56,"韦尔股份
行业：半导体"
2022,118,￥ 415 亿,53,沈文荣先生  76,"沙钢
行业：钢铁"
2022,118,￥ 415 亿,-23,谢炳家族先生  70,"中生制药
行业：医药"
2022,118,￥ 415 亿,21,许世辉家族先生  65,"达利食品
行业：食品"
2022,121,￥ 410 亿,28,蔡衍明家族先生  65,"旺旺
行业：食品"
2022,122,￥ 405 亿,-61,周群飞、郑俊龙夫妇女士  52、先生  50,"蓝思科技
行业：电子器件制造"
2022,123,￥ 400 亿,42,胡凯军先生  60,"远大
行业：医药"
2022,123,￥ 400 亿,-63,马建荣家族先生  57,"申洲针织
行业：纺织、服装"
2022,123,￥ 400 亿,24,米高·嘉道理家族先生  81,"中电
行业：能源"
2022,126,￥ 390 亿,-35,郭广昌先生  55,"复星
行业：投资"
2022,126,￥ 390 亿,39,宋建波家族先生  52,"南山
行业：铝业、纺织、房地产"
2022,128,￥ 385 亿,-10,陈发树先生  61,"新华都
行业：医药、零售、投资"
2022,129,￥ 380 亿,-89,许荣茂家族先生  72,"世茂
行业：房地产"
2022,129,￥ 380 亿,53,张志祥先生  55,"建龙
行业：钢铁、矿业、船运"
2022,131,￥ 370 亿,33,刘益谦家族先生  59,"新理益
行业：投资"
2022,131,￥ 370 亿,51,苏海文家族先生  82,"BW
行业：物流"
2022,133,￥ 365 亿,-19,高德康家族先生  70,"波司登
行业：服装"
2022,133,￥ 365 亿,-4,张茵家族女士  65,"玖龙纸业
行业：环保造纸"
2022,135,￥ 355 亿,40,黄如论、黄涛家族先生  71、先生  46,"世纪金源
行业：房地产"
2022,135,￥ 355 亿,-55,李贤义家族先生  70,"信义
行业：玻璃"
2022,135,￥ 355 亿,New ~,张国华家族先生  67,"长荣集团
行业：物流、钢铁"
2022,138,￥ 350 亿,27,唐彬森先生  40,"元气森林
行业：饮料"
2022,138,￥ 350 亿,New ~,张雷先生  46,"远景能源
行业：风电"
2022,140,￥ 345 亿,-55,邓伟明、吴小歌夫妇先生  54、女士  50,"中伟股份
行业：工业产品"
2022,140,￥ 345 亿,56,梁庆德家族先生  85,"格兰仕
行业：家电"
2022,140,￥ 345 亿,662,薛敏先生  未知,"联影医疗
行业：医疗设备"
2022,140,￥ 345 亿,198,喻会蛟家族先生  53,"圆通速递
行业：物流"
2022,140,￥ 345 亿,72,张道才家族先生  72,"三花控股
行业：工业设备、汽车零部件、房地产"
2022,145,￥ 340 亿,6,陈金霞女士  54,"涌金投资
行业：医药、投资"
2022,145,￥ 340 亿,70,陈志列、王蓉夫妇先生  59、女士  未知,"研祥
行业：特种计算机"
2022,145,￥ 340 亿,-27,姜滨、胡双美夫妇先生  56、女士  56,"歌尔股份
行业：声学及多媒体产品"
2022,145,￥ 340 亿,6,李想先生  41,"理想汽车
行业：新能源汽车"
2022,149,￥ 335 亿,33,聂腾云、陈立英夫妇先生  46、女士  47,"韵达
行业：物流"
2022,149,￥ 335 亿,16,张宏伟先生  68,"东方
行业：能源、零售"
2022,151,￥ 330 亿,-51,何小鹏先生  45,"小鹏汽车
行业：新能源汽车"
2022,151,￥ 330 亿,-51,霍斯特·帕德威尔家族先生  77,"创科实业
行业：消费品"
2022,151,￥ 330 亿,-33,梁丰、邵晓梅夫妇先生  54、女士  未知,"璞泰来
行业：锂电池材料"
2022,151,￥ 330 亿,-41,徐金富先生  58,"天赐材料
行业：化学原料制品"
2022,155,￥ 325 亿,27,李春安先生  54,"隆基
行业：硅材料"
2022,155,￥ 325 亿,-47,李良彬先生  55,"赣锋锂业
行业：有色金属冶炼加工"
2022,155,￥ 325 亿,-46,李晓华家族先生  60,"恩捷股份
行业：包装盒生产"
2022,155,￥ 325 亿,-30,施永宏、李海燕夫妇先生  52、女士  未知,"海底捞
行业：餐饮"
2022,159,￥ 320 亿,-34,郭炳联家族先生  70,"新鸿基
行业：房地产"
2022,159,￥ 320 亿,-27,郭基辉家族先生  39,"新鸿基
行业：房地产"
2022,159,￥ 320 亿,33,涂辉龙先生  63,"海雅
行业：商业、金融、地产"
2022,159,￥ 320 亿,43,汪建先生  68,"华大基因、碳云
行业：基因检测、医疗大数据"
2022,163,￥ 315 亿,49,林张素娥家族先生  未知,"联邦
行业：房地产、金融"
2022,163,￥ 315 亿,17,史玉柱、史静父女先生  60、女士  未知,"巨人
行业：金融、在线游戏、投资"
2022,165,￥ 310 亿,37,陈华家族先生  56,"京基
行业：房地产、投资"
2022,165,￥ 310 亿,50,陈凯旋、李若虹夫妇先生  64、女士  未知,"立白
行业：日化用品"
2022,165,￥ 310 亿,-36,王文京先生  58,"用友
行业：软件与信息服务"
2022,165,￥ 310 亿,6,张峻、陶美萦夫妇先生  未知、女士  未知,"富德
行业：保险"
2022,169,￥ 305 亿,251,李丐腾家族先生  50,"飞科电器
行业：小家电"
2022,169,￥ 305 亿,-9,林木勤、林煜鹏父子先生  58、先生  未知,"东鹏饮料
行业：食品饮料"
2022,169,￥ 305 亿,-37,杨建良家族先生  53,"上机数控
行业：设备制造"
2022,172,￥ 300 亿,-7,陈红天家族先生  63,"祥祺
行业：投资、房地产"
2022,172,￥ 300 亿,43,李义海、李鑫父子先生  59、先生  未知,"济民可信
行业：医药"
2022,172,￥ 300 亿,10,缪寿良先生  67,"富源
行业：房地产、水电"
2022,172,￥ 300 亿,-13,沈南鹏先生  55,"红杉
行业：投资"
2022,172,￥ 300 亿,43,夏佐全先生  59,"比亚迪
行业：汽车、充电电池"
2022,172,￥ 300 亿,-102,许家印先生  64,"恒大
行业：房地产、投资"
2022,172,￥ 300 亿,30,朱鼎健家族先生  48,"观澜湖
行业：房地产"
2022,179,￥ 290 亿,23,董建成家族先生  79,"东方海外
行业：运输"
2022,179,￥ 290 亿,-149,李小冬先生  44,"冬海集团
行业：网络游戏、电商"
2022,179,￥ 290 亿,-69,林斌先生  54,"小米
行业：智能硬件与技术"
2022,179,￥ 290 亿,-79,钱东奇、钱程父子先生  64、先生  未知,"科沃斯
行业：机器人"
2022,179,￥ 290 亿,17,谢青先生  未知,"飞塔
行业：网路安全"
2022,179,￥ 290 亿,-40,尤小平家族先生  64,"华峰
行业：化工、铝业、投资"
2022,179,￥ 290 亿,33,赵涛家族先生  56,"步长
行业：医药"
2022,186,￥ 280 亿,41,蔡宏图家族先生  70,"霖园
行业：金融服务"
2022,186,￥ 280 亿,16,辜林瑞慧家族先生  89,"中信金控
行业：金融服务"
2022,186,￥ 280 亿,-35,黄立、黄晟父子先生  59、先生  33,"高德电气
行业：电子制造"
2022,186,￥ 280 亿,61,沈华、胡畏夫妇先生  59、先生  58,"斯达半导
行业：半导体"
2022,186,￥ 280 亿,-57,唐金奎、朱玉琴夫妇先生  67、女士  未知,"盛虹
行业：印染、化纤、房地产"
2022,186,￥ 280 亿,937,张红超先生  44,"蜜雪冰城
行业：餐饮"
2022,186,￥ 280 亿,937,张红甫先生  37,"蜜雪冰城
行业：餐饮"
2022,186,￥ 280 亿,-21,周建平家族先生  61,"海澜
行业：服装、投资"
2022,186,￥ 280 亿,66,朱共山家族先生  64,"协鑫
行业：太阳能芯片、发电厂"
2022,195,￥ 275 亿,-54,黄毅先生  59,"中升控股
行业：汽车销售"
2022,195,￥ 275 亿,-40,宿华先生  40,"快手科技
行业：传媒娱乐"
2022,197,￥ 270 亿,55,蔡志明先生  77,"旭日国际
行业：玩具"
2022,197,￥ 270 亿,34,徐波先生  45,"多益网络
行业：网络游戏"
2022,199,￥ 265 亿,103,董经贵、钱静红夫妇先生  52、先生  49,"雅迪
行业：电动车"
2022,199,￥ 265 亿,-149,袁征家族先生  52,"zoom
行业：视频软件"
2022,199,￥ 265 亿,-17,张磊先生  50,"高瓴资本
行业：投资"
2022,202,￥ 260 亿,29,何超琼女士  60,"信德、美高梅中国
行业：博彩"
2022,202,￥ 260 亿,1422,孙纪木、孙春莉夫妇先生  66、女士  未知,"新华联合冶金
行业：钢铁"
2022,202,￥ 260 亿,100,许文龙家族先生  94,"奇美
行业：化工"
2022,202,￥ 260 亿,39,薛华先生  52,"海大
行业：饲料"
2022,202,￥ 260 亿,13,张文中先生  60,"物美
行业：零售"
2022,207,￥ 255 亿,55,蔡政达家族先生  未知,"霖园
行业：金融服务"
2022,207,￥ 255 亿,213,李留法、李凤娈夫妇先生  63、女士  未知,"天瑞
行业：水泥、铝业"
2022,207,￥ 255 亿,-32,李卫国先生  57,"东方雨虹
行业：防水材料"
2022,207,￥ 255 亿,14,谢华先生  未知,"飞塔
行业：网路安全"
2022,207,￥ 255 亿,-85,朱林瑶女士  52,"华宝国际
行业：香精香料、烟草"
2022,212,￥ 250 亿,19,安康家族先生  73,"华兰生物
行业：生物制药"
2022,212,￥ 250 亿,347,陈大年先生  44,"wifi万能钥匙
行业：上网平台"
2022,212,￥ 250 亿,-37,杜江涛、郝虹夫妇先生  53、女士  未知,"君正
行业：能源化工"
2022,212,￥ 250 亿,120,郭梅兰、张寓帅母子女士  未知、先生  35,"东阳光
行业：医药、电子新材料"
2022,212,￥ 250 亿,-10,洪杰先生  55,"三棵树
行业：涂料"
2022,212,￥ 250 亿,-13,江南春先生  49,"分众传媒
行业：数字新媒体、投资"
2022,212,￥ 250 亿,-76,冷友斌先生  53,"中国飞鹤
行业：乳业"
2022,212,￥ 250 亿,50,米恩华先生  64,"华凌工贸
行业：地产、畜牧"
2022,212,￥ 250 亿,168,徐旭东先生  81,"远东
行业：金融服务"
2022,212,￥ 250 亿,-67,杨建文家族先生  69,"伯恩光学
行业：工业产品"
2022,222,￥ 245 亿,40,罗秋平、潘东夫妇先生  59、女士  57,"蓝月亮
行业：日化用品"
2022,222,￥ 245 亿,-51,杨绍鹏先生  66,"海丰
行业：航运"
2022,224,￥ 240 亿,17,曹其峰先生  76,"永新
行业：杂货"
2022,224,￥ 240 亿,578,陈士斌、邵静夫妇先生  56、先生  未知,"石英股份
行业：石英制品"
2022,224,￥ 240 亿,-135,陈志平先生  46,"思摩尔
行业：电子烟"
2022,224,￥ 240 亿,-22,冯海良先生  62,"海亮
行业：铜加工、投资"
2022,224,￥ 240 亿,38,林百里家族先生  73,"广达电脑
行业：消费电子"
2022,224,￥ 240 亿,-42,王燕清、倪亚兰夫妇先生  56、女士  未知,"先导智能
行业：自动化设备"
2022,224,￥ 240 亿,28,叶澄海、廖清清夫妇先生  79、女士  73,"信立泰
行业：医药"
2022,224,￥ 240 亿,-64,张虔生家族先生  78,"日月光
行业：工业品、房地产"
2022,224,￥ 240 亿,59,周泽荣先生  68,"侨鑫
行业：房地产、投资"
2022,233,￥ 235 亿,-58,林秀成、林志强父子先生  67、先生  48,"三安
行业：LED"
2022,233,￥ 235 亿,-34,周晓萍家族女士  61,"星宇股份
行业：汽车灯具"
2022,235,￥ 230 亿,-33,曾小山家族先生  77,"曾氏企业
行业：铝业"
2022,235,￥ 230 亿,-88,车建兴先生  56,"红星美凯龙
行业：房地产"
2022,235,￥ 230 亿,27,钭正刚、尉雪凤夫妇先生  69、女士  未知,"锦江
行业：能源、化工"
2022,235,￥ 230 亿,277,黄炽恒先生  未知,"海伦堡
行业：房地产、投资"
2022,235,￥ 230 亿,48,廖龙星先生  未知,"长春
行业：化工"
2022,235,￥ 230 亿,48,林书鸿先生  94,"长春
行业：化工"
2022,235,￥ 230 亿,80,茅理翔家族先生  81,"方太厨具
行业：厨具"
2022,235,￥ 230 亿,128,吴以岭家族先生  73,"以岭
行业：医药"
2022,235,￥ 230 亿,12,修涞贵、李艳华夫妇先生  67、女士  64,"修正药业
行业：医药"
2022,235,￥ 230 亿,48,郑正先生  未知,"长春
行业：化工"
2022,245,￥ 225 亿,-46,曾芳勤女士  57,"领益智造
行业：消费电子精密件"
2022,245,￥ 225 亿,-49,李力先生  57,"爱尔眼科
行业：医疗服务"
2022,245,￥ 225 亿,17,林鸿南家族先生  55,"宏泰
行业：投资"
2022,245,￥ 225 亿,76,倪祖根家族先生  65,"莱克电气
行业：小家电"
2022,245,￥ 225 亿,-14,潘来灿先生  未知,"海天味业
行业：调味品"
2022,245,￥ 225 亿,-54,谢良志、李翰园夫妇先生  56、先生  未知,"神州
行业：生物制药"
2022,251,￥ 220 亿,11,蔡东晨先生  69,"石药
行业：医药"
2022,251,￥ 220 亿,112,崔根良、崔巍父子先生  64、先生  37,"亨通
行业：电缆、热能电力、投资"
2022,251,￥ 220 亿,21,胡柏藩先生  60,"新和成
行业：医药"
2022,251,￥ 220 亿,-24,黄联禧、左笑萍夫妇先生  59、女士  49,"联塑
行业：建材家居"
2022,251,￥ 220 亿,87,黄文仔先生  69,"星河湾
行业：房地产、投资"
2022,251,￥ 220 亿,156,李赶坡先生  73,"敬业
行业：钢铁"
2022,251,￥ 220 亿,-28,刘卫平先生  43,"卫龙
行业：食品"
2022,251,￥ 220 亿,-16,穆荣均先生  42,"美团
行业：生活服务"
2022,251,￥ 220 亿,70,吴向东先生  52,"华泽
行业：酒业、投资"
2022,251,￥ 220 亿,70,张松桥先生  58,"中渝
行业：房地产"
2022,261,￥ 215 亿,60,蔡镇宇先生  69,"宝丰隆
行业：金融"
2022,261,￥ 215 亿,11,曹德旺先生  76,"福耀玻璃
行业：玻璃"
2022,261,￥ 215 亿,-59,程一笑先生  37,"快手科技
行业：传媒娱乐"
2022,261,￥ 215 亿,54,董凡先生  52,"健帆生物
行业：生物医疗设备"
2022,261,￥ 215 亿,438,范现国、范明强父子先生  62、先生  未知,"今麦郎
行业：速食"
2022,261,￥ 215 亿,-20,解直锟家族先生  61,"中植
行业：投资"
2022,261,￥ 215 亿,77,王麒诚、吴艳夫妇先生  42、女士  41,"汉鼎宇佑
行业：文化传媒、投资"
2022,261,￥ 215 亿,11,吴光明、吴群父子先生  60、先生  34,"鱼跃医疗
行业：医疗设备"
2022,269,￥ 210 亿,New ~,蔡浩宇先生  35,"米哈游
行业：游戏"
2022,269,￥ 210 亿,-98,蔡明兴家族先生  65,"富邦
行业：金融服务"
2022,269,￥ 210 亿,111,陈雪华先生  61,"华友钴业
行业：有色金属"
2022,269,￥ 210 亿,81,高兴江先生  59,"永兴特钢
行业：不锈钢"
2022,269,￥ 210 亿,33,刘克振家族先生  68,"研华
行业：电脑设备"
2022,269,￥ 210 亿,336,张剑、张格格父女先生  53、女士  29,"爱玛
行业：电动自行车"
2022,275,￥ 205 亿,46,陈永泰先生  86,"震旦
行业：办公家具、房地产"
2022,275,￥ 205 亿,-23,季琦先生  56,"华住
行业：连锁酒店"
2022,275,￥ 205 亿,-151,鲁忠芳、李永新母子女士  80、先生  46,"中公教育
行业：教育"
2022,275,￥ 205 亿,8,易如波先生  46,"中昂
行业：房地产"
2022,279,￥ 200 亿,-44,岑均达先生  未知,"恒瑞、翰森
行业：医药"
2022,279,￥ 200 亿,169,陈明永先生  53,"OPPO
行业：消费电子产品"
2022,279,￥ 200 亿,59,黄柏年先生  66,"外滩中心
行业：房地产"
2022,279,￥ 200 亿,4,黄伟、李萍夫妇先生  63、女士  未知,"新湖
行业：房地产、金融"
2022,279,￥ 200 亿,-119,姜照柏先生  59,"鹏欣
行业：乳业、房地产、投资"
2022,279,￥ 200 亿,23,潘石屹、张欣夫妇先生  59、女士  57,"SOHO中国
行业：房地产"
2022,279,￥ 200 亿,-7,史贵禄家族先生  57,"荣民
行业：房地产"
2022,279,￥ 200 亿,303,吴少勋先生  66,"劲牌
行业：保健酒"
2022,287,￥ 195 亿,-105,蔡明忠家族先生  66,"富邦
行业：金融服务"
2022,287,￥ 195 亿,-93,黄敏利、许慧卿夫妇先生  57、女士  58,"敏华
行业：休闲沙发"
2022,287,￥ 195 亿,-150,李斌先生  48,"蔚来、易车
行业：电动车"
2022,287,￥ 195 亿,51,李锂、李坦夫妇先生  58、女士  58,"海普瑞
行业：医药"
2022,287,￥ 195 亿,New ~,邵建雄先生  58,"禾迈股份
行业：光伏逆变器"
2022,287,￥ 195 亿,-132,孙宏斌先生  59,"融创
行业：房地产"
2022,287,￥ 195 亿,-35,吴冠江、刘铁鹰夫妇先生  54、先生  未知,"智飞生物
行业：疫苗"
2022,287,￥ 195 亿,28,尹衍梁家族先生  72,"润泰
行业：建筑开发、金融保险"
2022,287,￥ 195 亿,161,周剑先生  46,"迈为股份
行业：智能制造装备"
2022,296,￥ 190 亿,-73,傅利泉、陈爱玲夫妇先生  55、女士  55,"大华技术
行业：软件、电子通讯产品"
2022,296,￥ 190 亿,42,郭振宇、Kevin Guo父子先生  59、先生  28,"贝泰妮
行业：护肤品"
2022,296,￥ 190 亿,0,赖建平先生  未知,"海天味业
行业：调味品"
2022,296,￥ 190 亿,-141,李华先生  44,"富途
行业：金融服务"
2022,296,￥ 190 亿,-49,李文斌家族先生  47,"俊发
行业：房地产"
2022,296,￥ 190 亿,67,彭国远先生  36,"心里程
行业：教育、房地产"
2022,296,￥ 190 亿,506,戚金兴、戚加奇父子先生  60、先生  34,"滨江
行业：房地产"
2022,296,￥ 190 亿,111,沈炜先生  未知,"VIVO
行业：消费电子产品"
2022,296,￥ 190 亿,84,王华君、吴兰兰夫妇先生  52、女士  48,"裕同包装
行业：包装"
2022,296,￥ 190 亿,36,王水福先生  67,"西子联合控股
行业：电梯、锅炉、房地产"
2022,296,￥ 190 亿,36,王正华、王煜父子先生  78、先生  52,"春秋航空
行业：航空"
