年份,排名,企业估值,企业信息,CEO,行业
2024,No.241,￥ 505 亿,卓胜微电子,许志翰,集成电路
2024,No.243,￥ 500 亿,广汇集团,韩士发,汽车销售、能源、房地产
2024,No.243,￥ 500 亿,科伦药业,刘革新,制药、医药流通
2024,No.243,￥ 500 亿,士兰微,陈向东,半导体
2024,No.243,￥ 500 亿,亿联网络,陈智松,通信
2024,No.243,￥ 500 亿,元气森林,唐彬森,饮料
2024,No.243,￥ 500 亿,中国旺旺,蔡衍明,食品和饮料
2024,No.249,￥ 495 亿,力旺电子,徐清祥,半导体
2024,No.249,￥ 495 亿,上海莱士,谭丽霞,生物医药
2024,No.249,￥ 495 亿,长荣航空,林宝水,运输
2024,No.252,￥ 490 亿,阿特斯,瞿晓铧,光伏设备
2024,No.253,￥ 485 亿,地平线机器人,余凯,智能芯片
2024,No.253,￥ 485 亿,晶盛机电,曹建伟,机电制造
2024,No.253,￥ 485 亿,台新金融控股,吴东亮,金融服务
2024,No.253,￥ 485 亿,正泰集团,南存辉,工业电器、投资
2024,No.257,￥ 480 亿,赛轮轮胎,刘燕华,轮胎
2024,No.257,￥ 480 亿,万得资讯,陆风,金融数据服务
2024,No.257,￥ 480 亿,微医,廖杰远,健康科技
2024,No.260,￥ 475 亿,京东工业品,宋春正,电子商务
2024,No.260,￥ 475 亿,盛美上海,王晖,半导体
2024,No.260,￥ 475 亿,通富微电,石明达,半导体
2024,No.263,￥ 470 亿,健策,赵宗信,电子元件
2024,No.263,￥ 470 亿,景嘉微,曾万辉,电子元件
2024,No.263,￥ 470 亿,巨子生物,严建亚,生物制药
2024,No.263,￥ 470 亿,苏商建设,严昕,基础建设
2024,No.263,￥ 470 亿,中国飞鹤,冷友斌,乳制品
2024,No.268,￥ 465 亿,康龙化成,楼柏良,生物医药
2024,No.269,￥ 460 亿,藏格矿业,肖宁,化工
2024,No.269,￥ 460 亿,瑞幸咖啡,郭谨一,新零售
2024,No.269,￥ 460 亿,台湾化学纤维,洪福源,化纤
2024,No.272,￥ 450 亿,58同城,姚劲波,生活服务
2024,No.272,￥ 450 亿,BOSS直聘,赵鹏,招聘网站
2024,No.272,￥ 450 亿,龙佰集团,和奔流,钛白粉
2024,No.272,￥ 450 亿,欣旺达,王威,电子部件
2024,No.272,￥ 450 亿,伊泰集团,张东海,煤炭
2024,No.272,￥ 450 亿,中租控股,陈凤龙,金融服务
2024,No.278,￥ 445 亿,安克创新,阳萌,消费电子产品
2024,No.278,￥ 445 亿,格科微,赵立新,CMOS图像传感器
2024,No.278,￥ 445 亿,三星医疗,沈国英,电气设备
2024,No.278,￥ 445 亿,药华医药,詹青柳,生物科技
2024,No.278,￥ 445 亿,用友网络,王文京,应用软件开发
2024,No.283,￥ 440 亿,福斯特,林建华,光伏材料
2024,No.283,￥ 440 亿,新光金融控股,魏宝生,金融服务
2024,No.285,￥ 435 亿,TCL中环,李东生,光伏
2024,No.285,￥ 435 亿,君正集团,张海生,化工
2024,No.287,￥ 430 亿,ESR,Jeffrey David Perlman,物流地产
2024,No.287,￥ 430 亿,波司登,高德康,服装
2024,No.287,￥ 430 亿,达利食品,许世辉,食品
2024,No.287,￥ 430 亿,好未来,张邦鑫,教育
2024,No.287,￥ 430 亿,亨通集团,崔巍,电缆
2024,No.292,￥ 425 亿,港灯,霍建宁,电力公用事业
2024,No.292,￥ 425 亿,华峰化学,杨从登,化工、铝业、投资
2024,No.292,￥ 425 亿,上海商业储蓄银行,李庆言,银行
2024,No.295,￥ 420 亿,国轩高科,李缜,新能源设备
2024,No.295,￥ 420 亿,圣邦股份,张世龙,半导体
2024,No.295,￥ 420 亿,天赐材料,徐金富,化学原料制品
2024,No.295,￥ 420 亿,亿利资源,王文彪,光伏、治沙
2024,No.295,￥ 420 亿,卓越集团,李华,房地产
2024,No.300,￥ 415 亿,万丰奥威,赵亚红,汽车零部件
2024,No.300,￥ 415 亿,远东新世纪,徐旭东,纺织，投资
2024,No.302,￥ 410 亿,红狮控股,章小华,水泥
2024,No.302,￥ 410 亿,嘉泽端子,朱德祥,电子元件
2024,No.302,￥ 410 亿,建龙重工集团,张志祥,钢铁、矿业、船运
2024,No.302,￥ 410 亿,欧派家居,姚良松,橱柜
2024,No.302,￥ 410 亿,世芯电子,关建英,集成电路
2024,No.302,￥ 410 亿,天山铝业,曾超林,铝
2024,No.308,￥ 405 亿,Animoca Brands,萧逸,游戏
2024,No.308,￥ 405 亿,石头科技,昌敬,智能机器人
2024,No.310,￥ 400 亿,硅力杰,陈伟,半导体
2024,No.310,￥ 400 亿,华林证券,林立,金融、投资
2024,No.310,￥ 400 亿,华天科技,肖胜利,半导体
2024,No.310,￥ 400 亿,剑南春,乔天明,白酒
2024,No.310,￥ 400 亿,美腕,戚振波,电子商务
2024,No.310,￥ 400 亿,太阳纸业,李洪信,纸业
2024,No.316,￥ 395 亿,柏楚电子,唐晔,电子元件
2024,No.316,￥ 395 亿,华城电机,许邦福,电子元件
2024,No.316,￥ 395 亿,技嘉科技,叶培城,电脑设备
2024,No.316,￥ 395 亿,纳思达,汪东颖,打印设备
2024,No.316,￥ 395 亿,璞泰来,梁丰,锂电池材料
2024,No.316,￥ 395 亿,星宇股份,周晓萍,汽车灯具
2024,No.316,￥ 395 亿,雅迪控股,董经贵,电动车
2024,No.316,￥ 395 亿,永辉超市,张轩松,超市零售
2024,No.316,￥ 395 亿,致茂电子,黄钦明,电子设备
2024,No.325,￥ 390 亿,汇顶科技,张帆,半导体芯片
2024,No.325,￥ 390 亿,英业达,叶力诚,电脑产品
2024,No.325,￥ 390 亿,优必选,周剑,机器人
2024,No.325,￥ 390 亿,中控技术,崔山,工控设备
2024,No.329,￥ 385 亿,尖沙咀置业,黄志祥,房地产
2024,No.329,￥ 385 亿,李宁,李宁,体育用品
2024,No.329,￥ 385 亿,立白科技集团,陈凯旋,日化用品
2024,No.329,￥ 385 亿,零跑汽车,朱江明,汽车制造
2024,No.329,￥ 385 亿,名创优品,叶国富,新零售
2024,No.329,￥ 385 亿,人福医药,李杰,医药
2024,No.329,￥ 385 亿,三七互娱,李卫伟,网络游戏
2024,No.329,￥ 385 亿,指南针,顿衡,金融数据服务
2024,No.329,￥ 385 亿,中升集团,黄毅,汽车销售
2024,No.329,￥ 385 亿,中伟股份,邓伟明,锂电池材料
2024,No.339,￥ 380 亿,嘉立创,丁会,半导体
2024,No.340,￥ 375 亿,海信家电,代慧忠,家用电器
2024,No.340,￥ 375 亿,江波龙,蔡华波,半导体
2024,No.340,￥ 375 亿,亚德客,王世忠,机械设备
2024,No.343,￥ 370 亿,东方电缆,夏崇耀,电缆
2024,No.343,￥ 370 亿,海思科,王俊民,医药
2024,No.343,￥ 370 亿,杰瑞股份,李慧涛,机械设备
2024,No.343,￥ 370 亿,珀莱雅,侯军呈,化妆品
2024,No.343,￥ 370 亿,世界先进积体电路,方略,半导体
2024,No.343,￥ 370 亿,伟明环保,项光明,固废发电
2024,No.343,￥ 370 亿,鱼跃医疗,吴群,医疗设备
2024,No.350,￥ 365 亿,恩捷股份,李晓明,包装盒生产
2024,No.350,￥ 365 亿,格林美,许开华,废弃资源综合利用、新能源
2024,No.350,￥ 365 亿,海能达,陈清州,专业无线通信设备
2024,No.350,￥ 365 亿,迈为股份,周剑,智能制造装备
2024,No.350,￥ 365 亿,仁宝电脑,许胜雄,电脑设备
2024,No.350,￥ 365 亿,同程旅行,吴志祥、梁建章,互联网旅游服务
2024,No.350,￥ 365 亿,先导智能,王燕清,新能源设备
2024,No.350,￥ 365 亿,旭隼科技,谢卓明,电气设备
2024,No.358,￥ 360 亿,创意电子,曾繁城,集成电路
2024,No.358,￥ 360 亿,星河控股集团,黄楚龙,房地产、投资
2024,No.360,￥ 355 亿,豪迈科技,单既强,机械制造
2024,No.360,￥ 355 亿,金山软件,雷军,应用软件开发
2024,No.360,￥ 355 亿,君正集成电路,刘强,集成电路
2024,No.360,￥ 355 亿,瑞芯微,励民,半导体
2024,No.360,￥ 355 亿,胜宏科技,陈涛,高密度印制电路板
2024,No.360,￥ 355 亿,欣旺达动力科技,王明旺,新能源电池
2024,No.360,￥ 355 亿,正新橡胶,陈荣华,轮胎制造
2024,No.367,￥ 350 亿,高德红外,黄立,电子元件
2024,No.367,￥ 350 亿,恒逸集团,邱建林,化工
2024,No.367,￥ 350 亿,三一重能,周福贵,新能源
2024,No.367,￥ 350 亿,协鑫科技,朱共山,光伏材料
2024,No.367,￥ 350 亿,雅戈尔,李如成,服装、房地产、投资
2024,No.367,￥ 350 亿,银之杰,陈向军,金融科技服务
2024,No.367,￥ 350 亿,掌门科技,郭忠祥,移动互联网
2024,No.374,￥ 345 亿,东方雨虹,李卫国,防水材料
2024,No.374,￥ 345 亿,九号公司,高禄峰,电动车
2024,No.374,￥ 345 亿,奇富科技,赵帆,金融服务
2024,No.374,￥ 345 亿,文远知行,韩旭,人工智能
2024,No.374,￥ 345 亿,信立泰,叶宇翔,生物医药
2024,No.374,￥ 345 亿,亚洲水泥,徐旭东,水泥工业
2024,No.374,￥ 345 亿,永泰能源,王广西,煤炭
2024,No.381,￥ 340 亿,国金证券,冉云,金融服务
2024,No.381,￥ 340 亿,台光电子,董定宇,电子组件
2024,No.381,￥ 340 亿,信义玻璃,李贤义,玻璃
2024,No.384,￥ 335 亿,京元电子,李金恭,半导体
2024,No.384,￥ 335 亿,信骅科技,林鸿明,半导体
2024,No.384,￥ 335 亿,修正药业,修涞贵,医药
2024,No.387,￥ 330 亿,爱玛科技,张剑,电动自行车
2024,No.387,￥ 330 亿,宏发股份,郭满金,工业电器、投资
2024,No.387,￥ 330 亿,惠泰医疗,葛昊,医疗器械
2024,No.387,￥ 330 亿,龙盛集团,阮伟祥,化工、钢铁
2024,No.387,￥ 330 亿,群创光电,洪进扬,电子元件
2024,No.387,￥ 330 亿,儒鸿,王树文,服装
2024,No.393,￥ 325 亿,财富趋势,黄山,金融软件
2024,No.393,￥ 325 亿,友达光电,彭双浪,电子元件
2024,No.395,￥ 320 亿,复星国际,郭广昌,投资
2024,No.395,￥ 320 亿,敬业集团,李赶坡,钢铁
2024,No.395,￥ 320 亿,巨星科技,仇建平,工具制造
2024,No.395,￥ 320 亿,力帆科技,印奇,汽车制造
2024,No.395,￥ 320 亿,中国燃气,刘明辉,燃气
2024,No.395,￥ 320 亿,中环新能源,余竹云,绿色建筑与新能源
2024,No.401,￥ 315 亿,融捷集团,吕向阳,投资
2024,No.401,￥ 315 亿,拓维信息,李新宇,软件服务
2024,No.401,￥ 315 亿,微星科技,徐祥,电脑产品
2024,No.401,￥ 315 亿,研祥集团,陈志列,特种计算机
2024,No.405,￥ 310 亿,电讯盈科,李泽楷,电信服务
2024,No.405,￥ 310 亿,华兰生物,安康,生物医药
2024,No.405,￥ 310 亿,瑞浦兰钧,曹辉,锂电池
2024,No.405,￥ 310 亿,水晶光电,林敏,电子元件
2024,No.405,￥ 310 亿,太平洋,郑亚南,证券服务
2024,No.405,￥ 310 亿,万达控股,尚吉永,轮胎、化工
2024,No.405,￥ 310 亿,万国数据,黄伟,数据服务
2024,No.405,￥ 310 亿,新宙邦,覃九三,电池化学品
2024,No.405,￥ 310 亿,雅克科技,沈琦,化工
2024,No.414,￥ 305 亿,恒玄科技,Liang Zhang,芯片
2024,No.414,￥ 305 亿,鸿准,吕军甫,电子设备
2024,No.414,￥ 305 亿,可成科技,洪水树,电脑设备
2024,No.414,￥ 305 亿,丽珠集团,朱保国,中成药
2024,No.414,￥ 305 亿,深圳华强,胡新安,技术产品经销商
2024,No.414,￥ 305 亿,特宝生物,孙黎,生物医药
2024,No.414,￥ 305 亿,五江轻化,肖安江,钛合金、保温容器
2024,No.414,￥ 305 亿,中科飞测,陈鲁,半导体
2024,No.423,￥ 300 亿,大族激光,高云峰,激光设备
2024,No.423,￥ 300 亿,光弘科技,唐建兴,消费电子原件
2024,No.423,￥ 300 亿,海天国际,张剑鸣,注塑机
2024,No.423,￥ 300 亿,吉祥航空,王均金,航空运输
2024,No.423,￥ 300 亿,锦浪科技,王一鸣,光伏材料
2024,No.423,￥ 300 亿,凯莱英,洪浩,生物医药
2024,No.423,￥ 300 亿,罗博特科,戴军,电子专用设备制造
2024,No.423,￥ 300 亿,小马智行,彭军,人工智能
2024,No.423,￥ 300 亿,新瑞鹏,彭永鹤,宠物医院
2024,No.423,￥ 300 亿,阳光保险,张维功,保险
2024,No.423,￥ 300 亿,益丰药房,高毅,医药零售
2024,No.423,￥ 300 亿,长川科技,赵轶,半导体设备
2024,No.423,￥ 300 亿,周大福创建,郑家纯,建筑
2024,No.423,￥ 300 亿,自如,熊林,房地产服务
2024,No.437,￥ 295 亿,伯特利,袁永彬,汽车零部件
2024,No.437,￥ 295 亿,东阳光实业,张寓帅,医药、电子新材料
2024,No.437,￥ 295 亿,丰泰企业,王建弘,运动用品
2024,No.437,￥ 295 亿,光威复材,卢钊钧,化纤
2024,No.437,￥ 295 亿,海澜之家,周立宸,服装、投资
2024,No.437,￥ 295 亿,华熙生物,赵燕,生物医药
2024,No.437,￥ 295 亿,科达利,励建立,锂电池结构件
2024,No.437,￥ 295 亿,玲珑轮胎,王锋,轮胎
2024,No.437,￥ 295 亿,视源电子科技,王洋,消费电子原件
2024,No.437,￥ 295 亿,天能股份,张天任,新能源电池
2024,No.437,￥ 295 亿,桐昆股份,陈蕾,化工
2024,No.437,￥ 295 亿,以岭药业,吴相君,医药
2024,No.437,￥ 295 亿,正邦科技,鲍洪星,畜牧
2024,No.450,￥ 290 亿,滨江集团,戚金兴,房地产
2024,No.450,￥ 290 亿,赤峰黄金,王建华,黄金
2024,No.450,￥ 290 亿,捷捷微电,黄善兵,半导体器件
2024,No.450,￥ 290 亿,恺英网络,金锋,游戏
2024,No.450,￥ 290 亿,蓝晓科技,高月静,新材料
2024,No.450,￥ 290 亿,老铺黄金,徐高明,黄金零售
2024,No.450,￥ 290 亿,梅花生物,王爱军,化工
2024,No.450,￥ 290 亿,润泰创新,简沧圳,房地产
2024,No.458,￥ 285 亿,川湖科技,林聪吉,五金配件
2024,No.458,￥ 285 亿,海信视像,于芝涛,家用电器
2024,No.458,￥ 285 亿,金蝶国际,徐少春,应用软件开发
2024,No.458,￥ 285 亿,晶晨股份,钟培峰,半导体
2024,No.458,￥ 285 亿,明阳智能,张传卫,新能源设备
2024,No.458,￥ 285 亿,深信服,何朝曦,应用软件服务
2024,No.458,￥ 285 亿,思特威,徐辰,芯片
2024,No.465,￥ 280 亿,爱旭股份,陈刚,太阳能
2024,No.465,￥ 280 亿,宝成工业,詹陆铭,鞋业
2024,No.465,￥ 280 亿,伯恩光学,杨建文,工业产品
2024,No.465,￥ 280 亿,渤海租赁,金川,租赁
2024,No.465,￥ 280 亿,晨光文具,陈湖文,文具用品制造
2024,No.465,￥ 280 亿,大联大,黄伟祥,半导体
2024,No.465,￥ 280 亿,甘李药业,甘忠如,生物制药
2024,No.465,￥ 280 亿,恒隆地产,陈启宗,房地产
2024,No.465,￥ 280 亿,济川药业,曹龙祥,医药
2024,No.465,￥ 280 亿,景田,周敬良,饮用水
2024,No.465,￥ 280 亿,喜茶,聂云宸,餐饮
2024,No.476,￥ 275 亿,东久新宜,孙冬平,物流
2024,No.476,￥ 275 亿,九州通,刘长云,医药流通
2024,No.476,￥ 275 亿,凯赛生物,刘修才,生物医药
2024,No.476,￥ 275 亿,珂玛科技,刘先兵,陶瓷材料
2024,No.476,￥ 275 亿,科沃斯,钱东奇,机器人
2024,No.476,￥ 275 亿,联强国际,苗丰强,电子组件
2024,No.476,￥ 275 亿,天岳先进,宗艳民,半导体材料
2024,No.476,￥ 275 亿,祥硕科技,徐世昌,半导体产品
2024,No.476,￥ 275 亿,医联,王仕锐,健康科技
2024,No.485,￥ 270 亿,安图生物,苗拥军,基因检测
2024,No.485,￥ 270 亿,大华集团,金惠明,房地产
2024,No.485,￥ 270 亿,豆神教育,窦昕,教育
2024,No.485,￥ 270 亿,恩华药业,孙彭生,医药
2024,No.485,￥ 270 亿,富卫集团,黄清风,保险
2024,No.485,￥ 270 亿,观澜湖,朱鼎健,房地产
2024,No.485,￥ 270 亿,海雅,涂辉龙,房地产
2024,No.485,￥ 270 亿,神州泰岳,冒大卫,软件与信息服务
2024,No.485,￥ 270 亿,文晔科技,郑文宗,电子设备
2024,No.485,￥ 270 亿,信维通信,彭浩,通信部件
2024,No.485,￥ 270 亿,信义光能,李贤义,太阳能玻璃
2024,No.485,￥ 270 亿,养元饮品,姚奎章,饮料
2024,No.485,￥ 270 亿,浙江鼎力,许树根,机械制造
2024,No.485,￥ 270 亿,中矿资源,王平卫,有色金属
2024,No.485,￥ 270 亿,宗申动力,左宗申,机械制造
2024,No.500,￥ 265 亿,艾博生物,英博,生物科技
2024,No.500,￥ 265 亿,安井食品,刘鸣鸣,食品和饮料
2024,No.500,￥ 265 亿,百润股份,刘晓东,饮料
2024,No.500,￥ 265 亿,佰维存储,孙成思,半导体
2024,No.500,￥ 265 亿,光线传媒,王长田,影视娱乐
2024,No.500,￥ 265 亿,华海药业,李宏,医药
2024,No.500,￥ 265 亿,万达电影,张霖,电影
2024,No.500,￥ 265 亿,扬杰科技,梁勤,半导体
2024,No.500,￥ 265 亿,亿丰,粘耿豪,家庭装饰品
2024,No.500,￥ 265 亿,中科创达,赵鸿飞,智能终端操作系统
2023,No.1,￥ 37100 亿,台湾积体电路制造,刘德音,半导体
2023,No.2,￥ 28500 亿,腾讯控股,马化腾,互联网服务
2023,No.3,￥ 15700 亿,阿里巴巴,蔡崇信,电子商务
2023,No.4,￥ 14000 亿,字节跳动,张利东,传媒和娱乐
2023,No.5,￥ 11000 亿,拼多多,陈磊,电子商务
2023,No.6,￥ 8110 亿,宁德时代,曾毓群,锂电池
2023,No.7,￥ 7830 亿,友邦保险,谢仕荣,金融服务
2023,No.8,￥ 7370 亿,中国平安保险,马明哲,金融服务
2023,No.9,￥ 6850 亿,比亚迪,王传福,汽车、手机部件及组装
2023,No.10,￥ 6570 亿,美团,王兴,生活服务
2023,No.11,￥ 5700 亿,华为,梁华,智能手机、电信解决方案
2023,No.12,￥ 5600 亿,蚂蚁科技,井贤栋,金融科技
2023,No.13,￥ 5390 亿,网易,丁磊,互联网技术
2023,No.14,￥ 4800 亿,农夫山泉,钟睒睒,饮料
2023,No.15,￥ 4500 亿,希音,许仰天,电商
2023,No.16,￥ 3900 亿,小米集团,雷军,智能手机、智能家电
2023,No.17,￥ 3620 亿,美的集团,方洪波,家电
2023,No.18,￥ 3530 亿,迈瑞生物医疗电子,李西廷,医疗器械
2023,No.19,￥ 3280 亿,联发科技,蔡明介,半导体
2023,No.20,￥ 3150 亿,鸿海精密工业,刘扬伟,电子设备
2023,No.21,￥ 3130 亿,京东集团,刘强东,电子商务
2023,No.21,￥ 3130 亿,理想汽车,李想,新能源汽车
2023,No.23,￥ 3020 亿,恒瑞医药,孙飘扬,医药
2023,No.24,￥ 2810 亿,百度,李彦宏,网络信息服务
2023,No.25,￥ 2610 亿,药明康德,李革,生物医药
2023,No.26,￥ 2460 亿,东方财富,其实,金融数据服务
2023,No.27,￥ 2350 亿,快手科技,宿华,传媒和娱乐
2023,No.28,￥ 2340 亿,立讯精密,王来春,消费电子精密件
2023,No.29,￥ 2330 亿,安踏体育,丁世忠,体育用品
2023,No.30,￥ 2300 亿,微众银行,顾敏,金融科技
2023,No.31,￥ 2180 亿,海天调味食品,庞康,调味品
2023,No.32,￥ 2170 亿,新鸿基地产,郭炳联,房地产
2023,No.33,￥ 2120 亿,海尔智家,李华刚,家用电器
2023,No.34,￥ 2070 亿,中华电信,谢继茂,电信服务
2023,No.35,￥ 2050 亿,牧原集团,秦英林,畜牧
2023,No.36,￥ 2010 亿,顺丰控股,王卫,快递
2023,No.37,￥ 2000 亿,药明生物,李革,生物医药
2023,No.37,￥ 2000 亿,泰康保险,陈东升,保险
2023,No.39,￥ 1980 亿,长城汽车,魏建军,汽车
2023,No.40,￥ 1850 亿,隆基绿能,钟宝申,硅材料
2023,No.40,￥ 1850 亿,格力电器,董明珠,家电
2023,No.42,￥ 1840 亿,富邦金融控股,蔡明兴,金融服务
2023,No.43,￥ 1820 亿,广达电脑,林百里,电子设备
2023,No.44,￥ 1800 亿,台达电子,海英俊,电子设备
2023,No.45,￥ 1790 亿,台塑石化,陈宝郎,石油、天然气
2023,No.46,￥ 1770 亿,携程集团,梁建章,互联网旅游服务
2023,No.47,￥ 1750 亿,银河娱乐,吕志和,博彩
2023,No.48,￥ 1740 亿,伊利实业,潘刚,乳制品
2023,No.49,￥ 1650 亿,汇川技术,朱兴明,工业自动化产品
2023,No.50,￥ 1640 亿,爱尔眼科,陈邦,医疗服务
2023,No.51,￥ 1620 亿,米哈游,刘伟,游戏
2023,No.51,￥ 1620 亿,太平洋建设,严昊,基础建设
2023,No.53,￥ 1560 亿,中国民生银行,高迎欣,金融服务
2023,No.54,￥ 1540 亿,百济神州,欧雷强,生物医药
2023,No.55,￥ 1520 亿,国泰金控,蔡宏图,保险
2023,No.56,￥ 1510 亿,智飞生物,蒋仁生,疫苗
2023,No.57,￥ 1500 亿,青山控股,项秉雪,钢铁
2023,No.58,￥ 1460 亿,中通快递,赖梅松,物流
2023,No.59,￥ 1450 亿,长和,李泽钜,投资
2023,No.60,￥ 1430 亿,OPPO,陈明永,消费电子产品
2023,No.61,￥ 1410 亿,中电控股,米高嘉道理,能源
2023,No.62,￥ 1400 亿,VIVO,沈炜,消费电子产品
2023,No.63,￥ 1390 亿,创科实业,Horst Julius Pudwill,消费品
2023,No.64,￥ 1380 亿,贝壳,彭永东,房地产服务
2023,No.65,￥ 1370 亿,阳光电源,曹仁贤,新能源电源设备
2023,No.65,￥ 1370 亿,百胜中国,胡祖六,餐饮
2023,No.67,￥ 1350 亿,滴滴,程维,共享经济
2023,No.68,￥ 1340 亿,日月光投资控股,张虔生,半导体
2023,No.69,￥ 1320 亿,韦尔股份,虞仁荣,半导体
2023,No.70,￥ 1300 亿,京东科技,刘强东,数字科技
2023,No.70,￥ 1300 亿,方大集团,方威,能源、零售、投资
2023,No.70,￥ 1300 亿,信发集团,张刚,铝电
2023,No.70,￥ 1300 亿,长实集团,李泽钜,投资
2023,No.70,￥ 1300 亿,恒力集团,陈建华,化纤、石化、房地产
2023,No.75,￥ 1290 亿,联华电子,洪嘉聪,半导体
2023,No.76,￥ 1260 亿,赛力斯,张正萍,汽车、汽车零配件
2023,No.77,￥ 1250 亿,中兴通讯,李自学,通信设备
2023,No.77,￥ 1250 亿,通威股份,刘舒琪,硅材料
2023,No.77,￥ 1250 亿,大疆,汪滔,机器人
2023,No.80,￥ 1220 亿,三一重工,向文波,重型机械
2023,No.80,￥ 1220 亿,南亚塑胶,吴嘉昭,塑料
2023,No.80,￥ 1220 亿,温氏食品集团,温志芬,家禽养殖畜牧
2023,No.83,￥ 1200 亿,东方希望,张轮大,氧化铝、重化工、饲料
2023,No.83,￥ 1200 亿,扬子江药业,徐浩宇,医药
2023,No.83,￥ 1200 亿,申洲国际,马建荣,纺织、服装
2023,No.86,￥ 1190 亿,中国信托金融控股,颜文隆,金融
2023,No.87,￥ 1170 亿,科大讯飞,刘庆峰,软件和信息技术服务业
2023,No.88,￥ 1150 亿,李锦记,李惠森,调味品
2023,No.88,￥ 1150 亿,台湾塑胶工业,林健男,塑料
2023,No.90,￥ 1140 亿,荣盛控股,李水荣,化纤
2023,No.91,￥ 1130 亿,小鹏汽车,何小鹏,新能源汽车
2023,No.92,￥ 1110 亿,周大福,郑家纯,珠宝零售
2023,No.92,￥ 1110 亿,洛阳钼业,袁宏林,钼矿
2023,No.94,￥ 1100 亿,联想集团,杨元庆,计算机通信
2023,No.95,￥ 1070 亿,三花控股,张亚波,工业设备、汽车零部件、房地产
2023,No.96,￥ 1060 亿,宝丰能源,党彦宝,煤化工
2023,No.97,￥ 1030 亿,晶科能源,李仙德,新能源
2023,No.98,￥ 1020 亿,传音控股,竺兆江,智能手机
2023,No.99,￥ 1010 亿,恒基地产,李家诚、李家杰,房地产
2023,No.99,￥ 1010 亿,联影医疗,张强,医疗器械
2023,No.101,￥ 1000 亿,小红书,毛文超,软件服务
2023,No.101,￥ 1000 亿,南山,宋建波,铝业、纺织、房地产
2023,No.103,￥ 980 亿,沙钢集团,沈彬,钢铁
2023,No.104,￥ 975 亿,分众传媒,江南春,广告新媒体
2023,No.105,￥ 970 亿,香港中华煤气,李家诚、李家杰,燃气
2023,No.106,￥ 965 亿,亿纬锂能,刘金成,锂电池
2023,No.107,￥ 935 亿,福耀玻璃,曹德旺,玻璃
2023,No.107,￥ 935 亿,蔚来,李斌,新能源汽车
2023,No.109,￥ 910 亿,魏桥创业,张波,纺织
2023,No.110,￥ 905 亿,统一企业,罗智先,食品和饮料
2023,No.110,￥ 905 亿,吉利,李书福,汽车制造
2023,No.112,￥ 900 亿,货拉拉,周胜馥,物流
2023,No.113,￥ 890 亿,万向,鲁伟鼎,汽车制造、房地产、农业
2023,No.114,￥ 885 亿,天齐锂业,蒋卫平,锂矿
2023,No.115,￥ 880 亿,公牛集团,阮立平,电工产品
2023,No.116,￥ 875 亿,玉山金融控股,黄永仁,金融
2023,No.117,￥ 870 亿,海底捞,张勇,餐饮
2023,No.118,￥ 860 亿,和泰汽车,黄南光,汽车零售
2023,No.119,￥ 850 亿,华住集团,季琦,连锁酒店
2023,No.119,￥ 850 亿,华彬,严彬,饮料
2023,No.119,￥ 850 亿,台湾化学纤维,洪福源,化纤
2023,No.122,￥ 835 亿,中际旭创,刘圣,通信设备
2023,No.122,￥ 835 亿,赣锋锂业,李良彬,新能源材料
2023,No.124,￥ 830 亿,远景能源,张雷,新能源设备
2023,No.125,￥ 825 亿,新东方教育科技集团,俞敏洪,教育
2023,No.126,￥ 820 亿,同花顺,易峥,金融数据服务
2023,No.127,￥ 800 亿,龙湖集团,陈序平,房地产
2023,No.127,￥ 800 亿,翰森制药,钟慧娟,医药
2023,No.129,￥ 795 亿,电能实业,霍建宁,投资
2023,No.129,￥ 795 亿,恒立液压,汪立平,高压油缸
2023,No.129,￥ 795 亿,石药集团,蔡东晨,医药
2023,No.129,￥ 795 亿,晶澳科技,靳保芳,光伏
2023,No.133,￥ 790 亿,九龙仓置业,吴天海,房地产
2023,No.134,￥ 785 亿,TCL集团,李东生,消费电子
2023,No.134,￥ 785 亿,拓普集团,邬建树,汽车零部件
2023,No.136,￥ 780 亿,TCL中环,李东生,光伏
2023,No.137,￥ 775 亿,舜宇光学科技,叶辽宁,电子元件
2023,No.137,￥ 775 亿,台湾大哥大,蔡明忠,电信服务
2023,No.139,￥ 755 亿,海大集团,薛华,饲料
2023,No.140,￥ 750 亿,卓胜微电子,许志翰,集成电路
2023,No.140,￥ 750 亿,大全能源,徐广福,电气设备制造、太阳能
2023,No.142,￥ 740 亿,纬颖,洪丽宁,互联网服务
2023,No.143,￥ 735 亿,三安光电,林志强,LED
2023,No.144,￥ 730 亿,华东医药,吕梁,医药
2023,No.144,￥ 730 亿,东鹏饮料,林木勤,食品和饮料
2023,No.144,￥ 730 亿,元大金控,申鼎籛,金融服务
2023,No.147,￥ 720 亿,特变电工,张新,电器设备
2023,No.148,￥ 715 亿,兆易创新,朱一明,闪存芯片
2023,No.148,￥ 715 亿,爱美客,简军,生物医药
2023,No.150,￥ 705 亿,大华技术,傅利泉,软件服务
2023,No.150,￥ 705 亿,东方盛虹,缪汉根,印染、化纤、房地产
2023,No.152,￥ 700 亿,复星医药,吴以芳,医药
2023,No.152,￥ 700 亿,元气森林,唐彬森,饮料
2023,No.154,￥ 690 亿,蓝思科技,周群飞,电子元件
2023,No.154,￥ 690 亿,郎酒,汪俊林,白酒
2023,No.154,￥ 690 亿,天合光能,高纪凡,光伏
